"speciesId","name","stage","stageZh","prompt"
"taurus","金牛座·阿鲁迪巴","transcendent","归真永恒","金牛座·阿鲁迪巴 的 归真永恒 阶段。外形：黄金之角。系列：星座守护。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"gemini","双子座·撒加","egg","灵胎初醒","双子座·撒加 的 灵胎初醒 阶段。外形：星辉双子。系列：星座守护。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"gemini","双子座·撒加","baby","凡尘砺心","双子座·撒加 的 凡尘砺心 阶段。外形：善恶交织。系列：星座守护。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"gemini","双子座·撒加","growing","道法初成","双子座·撒加 的 道法初成 阶段。外形：异次元微光。系列：星座守护。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"gemini","双子座·撒加","mature","大劫淬炼","双子座·撒加 的 大劫淬炼 阶段。外形：异次元空间。系列：星座守护。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"gemini","双子座·撒加","legendary","封神登天","双子座·撒加 的 封神登天 阶段。外形：双子宫主。系列：星座守护。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"gemini","双子座·撒加","transcendent","归真永恒","双子座·撒加 的 归真永恒 阶段。外形：银河星爆。系列：星座守护。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"cancer","巨蟹座·迪斯马斯克","egg","灵胎初醒","巨蟹座·迪斯马斯克 的 灵胎初醒 阶段。外形：冥辉之种。系列：星座守护。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"cancer","巨蟹座·迪斯马斯克","baby","凡尘砺心","巨蟹座·迪斯马斯克 的 凡尘砺心 阶段。外形：冥气初生。系列：星座守护。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"cancer","巨蟹座·迪斯马斯克","growing","道法初成","巨蟹座·迪斯马斯克 的 道法初成 阶段。外形：冥界门扉。系列：星座守护。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"cancer","巨蟹座·迪斯马斯克","mature","大劫淬炼","巨蟹座·迪斯马斯克 的 大劫淬炼 阶段。外形：积尸气冥界波。系列：星座守护。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"cancer","巨蟹座·迪斯马斯克","legendary","封神登天","巨蟹座·迪斯马斯克 的 封神登天 阶段。外形：巨蟹宫主。系列：星座守护。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"cancer","巨蟹座·迪斯马斯克","transcendent","归真永恒","巨蟹座·迪斯马斯克 的 归真永恒 阶段。外形：冥界之王。系列：星座守护。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"leo","狮子座·艾奥里亚","egg","灵胎初醒","狮子座·艾奥里亚 的 灵胎初醒 阶段。外形：星辉之种。系列：星座守护。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"leo","狮子座·艾奥里亚","baby","凡尘砺心","狮子座·艾奥里亚 的 凡尘砺心 阶段。外形：热血修行。系列：星座守护。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"leo","狮子座·艾奥里亚","growing","道法初成","狮子座·艾奥里亚 的 道法初成 阶段。外形：拳光初现。系列：星座守护。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"leo","狮子座·艾奥里亚","mature","大劫淬炼","狮子座·艾奥里亚 的 大劫淬炼 阶段。外形：闪电光速拳。系列：星座守护。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"leo","狮子座·艾奥里亚","legendary","封神登天","狮子座·艾奥里亚 的 封神登天 阶段。外形：狮子宫主。系列：星座守护。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"leo","狮子座·艾奥里亚","transcendent","归真永恒","狮子座·艾奥里亚 的 归真永恒 阶段。外形：等离子光速拳。系列：星座守护。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"virgo","处女座·沙加","egg","灵胎初醒","处女座·沙加 的 灵胎初醒 阶段。外形：星辉莲花。系列：星座守护。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"virgo","处女座·沙加","baby","凡尘砺心","处女座·沙加 的 凡尘砺心 阶段。外形：禅心初定。系列：星座守护。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"virgo","处女座·沙加","growing","道法初成","处女座·沙加 的 道法初成 阶段。外形：天眼微启。系列：星座守护。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"virgo","处女座·沙加","mature","大劫淬炼","处女座·沙加 的 大劫淬炼 阶段。外形：天魔降伏。系列：星座守护。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"virgo","处女座·沙加","legendary","封神登天","处女座·沙加 的 封神登天 阶段。外形：处女宫主。系列：星座守护。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"virgo","处女座·沙加","transcendent","归真永恒","处女座·沙加 的 归真永恒 阶段。外形：第八感觉醒。系列：星座守护。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"libra","天秤座·童虎","egg","灵胎初醒","天秤座·童虎 的 灵胎初醒 阶段。外形：星辉龙珠。系列：星座守护。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"libra","天秤座·童虎","baby","凡尘砺心","天秤座·童虎 的 凡尘砺心 阶段。外形：百裂拳初修。系列：星座守护。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"libra","天秤座·童虎","growing","道法初成","天秤座·童虎 的 道法初成 阶段。外形：五老峰悟道。系列：星座守护。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"libra","天秤座·童虎","mature","大劫淬炼","天秤座·童虎 的 大劫淬炼 阶段。外形：庐山升龙霸。系列：星座守护。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"libra","天秤座·童虎","legendary","封神登天","天秤座·童虎 的 封神登天 阶段。外形：老师坐镇。系列：星座守护。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"libra","天秤座·童虎","transcendent","归真永恒","天秤座·童虎 的 归真永恒 阶段。外形：返老还童。系列：星座守护。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"scorpio","天蝎座·米罗","egg","灵胎初醒","天蝎座·米罗 的 灵胎初醒 阶段。外形：星辉之种。系列：星座守护。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"scorpio","天蝎座·米罗","baby","凡尘砺心","天蝎座·米罗 的 凡尘砺心 阶段。外形：忠义修行。系列：星座守护。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
